Orthogroup	arabidopsis	lettuce	maize	medicago	melon	rice	safflower	tobacco	tomato	watermelon
OG0035358										
OG0035359										
OG0035360										
OG0035361										
OG0035362										
OG0035363										
OG0035364										
OG0035365										
OG0035366										
OG0035367										
OG0035368										
OG0035369										
OG0035370										
OG0035371										
OG0035372										
OG0035373										
OG0035374										
OG0035375										
OG0035376										
OG0035377										
OG0035378										
OG0035379										
OG0035380										
OG0035381										
OG0035382										
OG0035383										
OG0035384										
OG0035385										
OG0035386										
OG0035387										
OG0035388										
OG0035389										
OG0035390										
OG0035391										
OG0035392										
OG0035393										
OG0035394										
OG0035395										
OG0035396										
OG0035397										
OG0035398										
OG0035399										
OG0035400										
OG0035401										
OG0035402										
OG0035403										
OG0035404										
OG0035405										
OG0035406										
OG0035407										
OG0035408										
OG0035409										
OG0035410										
OG0035411										
OG0035412										
OG0035413										
OG0035414										
OG0035415										
OG0035416										
OG0035417										
OG0035418										
OG0035419										
OG0035420										
OG0035421										
OG0035422										
OG0035423										
OG0035424										
OG0035425										
OG0035426										
OG0035427										
OG0035428										
OG0035429										
OG0035430										
OG0035431						GO:0003824				
OG0035432										
OG0035433										
OG0035434										
OG0035435										
OG0035436										
OG0035437						GO:0004869				
OG0035438										
OG0035439										
OG0035440										
OG0035441										
OG0035442										
OG0035443										
OG0035444										
OG0035445										
OG0035446										
OG0035447										
OG0035448										
OG0035449										
OG0035450										
OG0035451										
OG0035452										
OG0035453										
OG0035454										
OG0035455										
OG0035456										
OG0035457										
OG0035458										
OG0035459										
OG0035460										
OG0035461										
OG0035462										
OG0035463										
OG0035464										
OG0035465										
OG0035466										
OG0035467										
OG0035468										
OG0035469										
OG0035470										
OG0035471										
OG0035472										
OG0035473										
OG0035474										
OG0035475										
OG0035476										
OG0035477										
OG0035478										
OG0035479										
OG0035480										
OG0035481										
OG0035482										
OG0035483										
OG0035484										
OG0035485										
OG0035486										
OG0035487										
OG0035488										
OG0035489										
OG0035490										
OG0035491										
OG0035492										
OG0035493										
OG0035494										
OG0035495										
OG0035496										
OG0035497										
OG0035498										
OG0035499										
OG0035500										
OG0035501										
OG0035502										
OG0035503										
OG0035504										
OG0035505										
OG0035506										
OG0035507										
OG0035508										
OG0035509										
OG0035510										
OG0035511										
OG0035512										
OG0035513										
OG0035514										
OG0035515										
OG0035516										
OG0035517										
OG0035518										
OG0035519										
OG0035520										
OG0035521										
OG0035522										
OG0035523										
OG0035524										
OG0035525										
OG0035526										
OG0035527										
OG0035528										
OG0035529										
OG0035530						GO:0006508,GO:0008234				
OG0035531										
OG0035532						GO:0016788				
OG0035533										
OG0035534										
OG0035535										
OG0035536										
OG0035537						GO:0016491				
OG0035538										
OG0035539										
OG0035540										
OG0035541										
OG0035542										
OG0035543										
OG0035544										
OG0035545										
OG0035546										
OG0035547										
OG0035548										
OG0035549										
OG0035550										
OG0035551										
OG0035552										
OG0035553										
OG0035554										
OG0035555										
OG0035556						GO:0016787				
OG0035557										
OG0035558										
OG0035559										
OG0035560										
OG0035561										
OG0035562										
OG0035563										
OG0035564						GO:0004553,GO:0005975				
OG0035565										
OG0035566						GO:0006508,GO:0008234				
OG0035567										
OG0035568										
OG0035569										
OG0035570										
OG0035571						GO:0016491,GO:0016651,GO:0051536				
OG0035572										
OG0035573										
OG0035574										
OG0035575										
OG0035576										
OG0035577										
OG0035578										
OG0035579										
OG0035580										
OG0035581										
OG0035582										
OG0035583										
OG0035584										
OG0035585										
OG0035586										
OG0035587										
OG0035588										
OG0035589										
OG0035590										
OG0035591										
OG0035592										
OG0035593										
OG0035594										
OG0035595										
OG0035596										
OG0035597										
OG0035598										
OG0035599										
OG0035600										
OG0035601										
OG0035602										
OG0035603										
OG0035604										
OG0035605										
OG0035606										
OG0035607						GO:0004672,GO:0005515,GO:0006468				
OG0035608										
OG0035609										
OG0035610										
OG0035611										
OG0035612										
OG0035613										
OG0035614										
OG0035615										
OG0035616										
OG0035617										
OG0035618										
OG0035619										
OG0035620										
OG0035621										
OG0035622						GO:0008168				
OG0035623										
OG0035624										
OG0035625										
OG0035626										
OG0035627										
OG0035628										
OG0035629										
OG0035630										
OG0035631										
OG0035632										
OG0035633										
OG0035634										
OG0035635										
OG0035636										
OG0035637										
OG0035638										
OG0035639										
OG0035640										
OG0035641										
OG0035642										
OG0035643										
OG0035644										
OG0035645										
OG0035646										
OG0035647										
OG0035648										
OG0035649										
OG0035650										
